,0,1,2,3,4,5
6332,08-13,"09:33:00,459.22,460.48,458.78,459.665,579459.0",,,,
6333,08-13,"09:34:00,459.61,459.63,458.38,459.63,334507.0",,,,
6334,08-13,"09:35:00,459.4856,460.21,458.47,458.65,364115.0",,,,
6335,08-13,"09:36:00,458.625,458.979,456.79,456.865,403150.0",,,,
6336,08-13,"09:37:00,456.8875,457.68,456.39,457.54,360399.0",,,,
6337,08-13,"09:38:00,457.532,457.61,456.75,457.08,162497.0",,,,
6338,08-13,"09:39:00,457.13,458.77,457.1161,458.46,263437.0",,,,
6339,08-13,"09:40:00,458.45,458.94,458.1493,458.875,195997.0",,,,
6340,08-13,"09:41:00,458.93,459.48,458.77,459.2,316564.0",,,,
6341,08-13,"09:42:00,459.21,459.47,458.3901,458.48,209013.0",,,,
6342,08-13,"09:43:00,458.48,458.8989,457.81,457.84,163309.0",,,,
6343,08-13,"09:44:00,457.83,458.8398,457.76,458.6701,224373.0",,,,
6344,08-13,"09:45:00,458.67,458.85,458.29,458.7,138223.0",,,,
6345,08-13,"09:46:00,458.75,459.33,458.5,459.07,195990.0",,,,
6346,08-13,"09:47:00,459.04,459.34,458.72,458.88,183098.0",,,,
6347,08-13,"09:48:00,458.9152,458.967,457.92,458.0612,243757.0",,,,
6348,08-13,"09:49:00,458.0,458.09,456.63,456.8403,292136.0",,,,
6349,08-13,"09:50:00,456.86,457.39,456.31,456.925,275934.0",,,,
6350,08-13,"09:51:00,456.845,457.29,456.51,457.1399,191036.0",,,,
6351,08-13,"09:52:00,457.14,457.7054,456.6414,457.7,184783.0",,,,
6352,08-13,"09:53:00,457.685,457.74,457.25,457.625,172654.0",,,,
6353,08-13,"09:54:00,457.6293,458.22,457.17,457.19,213626.0",,,,
